Unnamed: 0,Ten_xe,Nam_san_xuat,Quang_duong_da_di(km),Loai_nhien_lieu,Hop_so,Quyen_so_huu,Muc_tieu_hao(km/l),Dung_tich(cc),Cong_suat_toi_da,So_cho_ngoi,Gia_moi_lakh,Gia_theo_lakh,Tuoi_xe,Hang_xe,Km_moi_nam,Chay_nhieu,log_Quang_duong_da_di(km),Top_xe
4734.0,Volkswagen Vento 1.5 TDI Highline,2011.0,121311.0,1.0,0.0,1.0,20.64,1498.0,108.5,5.0,14.32,2.9,15.0,Volkswagen,8087.4,1.0,11.706121018316061,Other
5808.0,Maruti Celerio VXI AMT,2016.0,30000.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,5.77,3.8,10.0,Maruti,3000.0,0.0,10.308985993422082,Other
298.0,Toyota Innova Crysta 2.4 ZX MT,2016.0,48000.0,1.0,0.0,1.0,13.68,2393.0,147.8,7.0,25.4,20.049999999999997,10.0,Toyota,4800.0,0.0,10.778977123006351,Other
4755.0,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2016.0,52000.0,1.0,1.0,1.0,15.68,1999.0,177.0,5.0,74.49,20.049999999999997,10.0,Other,5200.0,0.0,10.859018228147887,Other
3330.0,Volkswagen Vento Diesel Breeze,2013.0,43000.0,1.0,0.0,1.0,20.5,1598.0,105.0,5.0,,5.95,13.0,Volkswagen,3307.6923076923076,0.0,10.668978650219241,Other
301.0,Volkswagen Polo Petrol Trendline 1.2L,2015.0,31978.0,0.0,0.0,1.0,16.47,1198.0,73.9,5.0,,3.89,11.0,Volkswagen,2907.090909090909,0.0,10.372834716355579,Other
68.0,Maruti Ertiga SHVS VDI,2016.0,63000.0,1.0,0.0,1.0,24.52,1248.0,88.5,7.0,,8.15,10.0,Maruti,6300.0,1.0,11.050905878263567,Other
4406.0,Volkswagen Vento Diesel Trendline,2011.0,99807.0,1.0,0.0,1.0,20.54,1598.0,103.6,5.0,,3.75,15.0,Volkswagen,6653.8,1.0,11.51100361940753,Other
740.0,Tata Nano XTA,2016.0,24941.0,0.0,1.0,1.0,21.9,624.0,37.48,4.0,,3.19,10.0,Tata,2494.1,0.0,10.124308408480692,Other
5669.0,Hyundai Verna SX CRDi AT,2014.0,65000.0,1.0,1.0,1.0,19.08,1582.0,126.32,5.0,,8.99,12.0,Hyundai,5416.666666666667,1.0,11.082157933374816,Other
2844.0,Maruti Wagon R LX BSIII,2007.0,90000.0,0.0,0.0,2.0,17.3,1061.0,64.0,5.0,,1.24,19.0,Maruti,4736.8421052631575,1.0,11.407576060361786,Other
4293.0,Hyundai i20 Sportz 1.2,2015.0,40901.0,0.0,0.0,1.0,18.6,1197.0,81.83,5.0,,5.76,11.0,Hyundai,3718.2727272727275,0.0,10.618934240590841,Other
3634.0,Ford Figo Aspire 1.5 TDCi Ambiente,2016.0,100000.0,1.0,0.0,1.0,25.83,1498.0,99.0,5.0,,5.1,10.0,Ford,9422.180361305363,1.0,11.51293546492023,Other
1512.0,Maruti Swift Dzire ZXi,2013.0,40000.0,0.0,0.0,1.0,17.5,1298.0,85.8,5.0,,4.25,13.0,Maruti,3076.923076923077,0.0,10.596659732783579,Other
4793.0,Maruti Ciaz VDi Plus,2015.0,90000.0,1.0,0.0,1.0,26.21,1248.0,88.5,5.0,,6.5,11.0,Maruti,8181.818181818182,1.0,11.407576060361786,Other
150.0,Audi A4 2.0 TDI 177 Bhp Premium Plus,2015.0,48214.0,1.0,1.0,1.0,17.11,1968.0,174.33,5.0,,20.049999999999997,11.0,Audi,4383.090909090909,0.0,10.783425454944485,Other
761.0,Tata Nano Lx BSIV,2011.0,35000.0,0.0,0.0,1.0,25.4,624.0,37.48,4.0,,1.6,15.0,Tata,2333.3333333333335,0.0,10.463131911491967,Other
5368.0,Maruti Swift VDI,2014.0,75180.0,1.0,0.0,1.0,22.9,1248.0,74.0,5.0,,5.25,12.0,Maruti,6265.0,1.0,11.227653818439656,Maruti Swift VDI
5478.0,Honda City i DTEC SV,2015.0,64465.0,1.0,0.0,1.0,26.0,1498.0,98.6,5.0,,6.22,11.0,Honda,5860.454545454545,1.0,11.073893232018117,Other
1712.0,Maruti Ritz LXi,2016.0,11000.0,0.0,0.0,1.0,18.5,1197.0,85.8,5.0,,3.95,10.0,Maruti,1100.0,0.0,9.305741456739435,Other
5485.0,Honda Amaze VX i-Vtech,2016.0,17362.0,0.0,0.0,1.0,18.0,1198.0,86.7,5.0,,5.65,10.0,Honda,1736.2,0.0,9.762096784344138,Other
2094.0,Maruti Dzire VDI,2015.0,28193.0,1.0,0.0,1.0,28.4,1248.0,73.75,5.0,8.36,5.25,11.0,Maruti,2563.0,0.0,10.246864468330871,Other
169.0,Mercedes-Benz New C-Class C 220 CDI Style,2017.0,23550.0,1.0,1.0,1.0,19.27,2143.0,167.62,5.0,,20.049999999999997,9.0,Mercedes-Benz,2616.6666666666665,0.0,10.066923561388053,Other
2145.0,Ford Endeavour 2.2 Titanium AT 4X2,2018.0,14000.0,1.0,1.0,1.0,12.62,2198.0,158.0,7.0,,20.049999999999997,8.0,Ford,1750.0,0.0,9.546884034617925,Other
379.0,Maruti Ritz VDi,2010.0,68000.0,1.0,0.0,2.0,21.1,1248.0,73.9,5.0,,3.2,16.0,Maruti,4250.0,1.0,11.127277689932466,Maruti Ritz VDi
4327.0,BMW X1 xDrive 20d M Sport,2017.0,27001.0,1.0,1.0,1.0,20.68,1995.0,190.0,5.0,50.26,20.049999999999997,9.0,BMW,3000.1111111111113,0.0,10.203666216317192,Other
864.0,Jaguar XF 2.2 Litre Luxury,2015.0,44194.0,1.0,1.0,1.0,16.36,2179.0,187.7,5.0,,20.049999999999997,11.0,Other,4017.6363636363635,0.0,10.696366939495048,Other
3908.0,Hyundai i10 Magna,2011.0,50436.0,0.0,0.0,1.0,20.36,1197.0,78.9,5.0,,3.65,15.0,Hyundai,3362.4,0.0,10.828480311704183,Other
4016.0,Volkswagen Passat 2.0 PD DSG,2007.0,61932.0,1.0,1.0,2.0,14.3,1968.0,140.0,5.0,,3.31,19.0,Volkswagen,3259.5789473684213,1.0,11.033808434547957,Other
5824.0,Maruti Wagon R LXI BSII,2012.0,52000.0,0.0,0.0,1.0,18.9,998.0,67.1,5.0,,2.45,14.0,Maruti,3714.285714285714,0.0,10.859018228147887,Other
381.0,Hyundai Xcent 1.1 CRDi Base,2015.0,74310.0,1.0,0.0,1.0,24.4,1120.0,71.0,5.0,,4.0,11.0,Hyundai,6755.454545454545,1.0,11.21601426819998,Other
5863.0,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2015.0,48600.0,1.0,1.0,1.0,12.0,2987.0,224.0,7.0,,20.049999999999997,11.0,Mercedes-Benz,4418.181818181818,0.0,10.791399385808587,Other
2344.0,Maruti Baleno Zeta Automatic,2017.0,36152.0,0.0,1.0,1.0,21.4,1197.0,83.1,5.0,,7.22,9.0,Maruti,4016.8888888888887,0.0,10.495515211695501,Other
1300.0,Toyota Innova 2.5 V Diesel 7-seater,2012.0,120000.0,1.0,0.0,1.0,12.8,2494.0,102.0,7.0,,12.0,14.0,Toyota,8571.42857142857,1.0,11.695255355062795,Other
4105.0,Audi Q5 2.0 TDI,2013.0,71000.0,1.0,1.0,1.0,14.16,1968.0,174.3,5.0,,20.049999999999997,13.0,Audi,5461.538461538462,1.0,11.170449240431308,Other
1440.0,Renault Duster 85PS Diesel RxL Optional,2013.0,74000.0,1.0,0.0,1.0,20.46,1461.0,83.8,5.0,,5.5,13.0,Renault,5692.307692307692,1.0,11.211833885608513,Other
2697.0,Tata Indigo LS,2006.0,130500.0,1.0,0.0,1.0,17.0,1405.0,70.0,5.0,,1.0,20.0,Tata,8000.0,1.0,11.982935344196433,Other
4205.0,Honda City i-DTEC SV,2015.0,39000.0,1.0,0.0,1.0,25.6,1498.0,98.6,5.0,12.23,5.49,11.0,Honda,3545.4545454545455,0.0,10.571342565808699,Other
2936.0,Toyota Etios Liva G,2015.0,53713.0,0.0,0.0,1.0,17.71,1197.0,78.9,5.0,,4.2,11.0,Toyota,4883.0,1.0,10.891428954153636,Other
2088.0,Honda City i-VTEC V,2011.0,67031.0,0.0,0.0,1.0,17.4,1497.0,117.3,5.0,11.85,4.0,15.0,Honda,4468.733333333334,1.0,11.112925396293122,Other
4611.0,Maruti Swift VDI,2013.0,88000.0,1.0,0.0,1.0,22.9,1248.0,74.0,5.0,,4.33,13.0,Maruti,6769.2307692307695,1.0,11.385103457032141,Maruti Swift VDI
4595.0,Audi Q3 35 TDI Quattro Premium Plus,2017.0,42366.0,1.0,1.0,1.0,15.73,1968.0,174.33,5.0,,20.049999999999997,9.0,Audi,4707.333333333333,0.0,10.654125036299098,Other
3586.0,Maruti Eeco 5 STR With AC Plus HTR CNG,2013.0,52000.0,2.0,0.0,2.0,15.1,1196.0,73.0,5.0,,2.6,13.0,Maruti,4000.0,0.0,10.859018228147887,Other
846.0,Maruti Ertiga ZDI,2014.0,64000.0,1.0,0.0,1.0,20.77,1248.0,88.8,7.0,,7.25,12.0,Maruti,5333.333333333333,1.0,11.06665398721974,Maruti Ertiga ZDI
2566.0,Mahindra Scorpio VLX 2WD BSIV,2014.0,45128.0,1.0,0.0,1.0,12.05,2179.0,120.0,8.0,,6.75,12.0,Mahindra,3760.6666666666665,0.0,10.717280334365933,Other
1194.0,Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,2017.0,15000.0,1.0,1.0,1.0,13.0,2987.0,226.89999999999998,5.0,,20.049999999999997,9.0,Mercedes-Benz,1666.6666666666667,0.0,9.61587214452889,Other
175.0,Volkswagen Vento Petrol Highline AT,2013.0,21000.0,0.0,1.0,2.0,14.4,1598.0,103.6,5.0,,4.45,13.0,Volkswagen,1615.3846153846155,0.0,9.952325334619427,Other
3099.0,Hyundai i20 1.2 Magna,2011.0,52359.0,0.0,0.0,1.0,18.5,1197.0,80.0,5.0,,3.25,15.0,Hyundai,3490.6,1.0,10.865898220023837,Other
932.0,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,2011.0,71703.0,0.0,1.0,1.0,14.74,1991.0,181.03,5.0,,9.14,15.0,Mercedes-Benz,4780.2,1.0,11.180301813037198,Other
4424.0,Skoda Laura Ambiente 2.0 TDI CR MT,2011.0,85000.0,1.0,0.0,2.0,20.0,1968.0,108.5,5.0,,3.65,15.0,Skoda,5666.666666666667,1.0,11.350418300109132,Other
45.0,Toyota Corolla Altis G AT,2016.0,52001.0,0.0,1.0,1.0,14.28,1798.0,138.03,5.0,,10.11,10.0,Toyota,5200.1,0.0,10.8590374583624,Other
1265.0,Audi Q3 2.0 TDI Quattro,2013.0,45000.0,1.0,1.0,1.0,17.32,1968.0,184.0,5.0,,15.25,13.0,Audi,3461.5384615384614,0.0,10.714439990727769,Other
1101.0,Toyota Innova 2.5 V Diesel 7-seater,2011.0,130500.0,1.0,0.0,2.0,12.8,2494.0,102.0,7.0,,9.2,15.0,Toyota,9422.180361305363,1.0,12.421188057397055,Other
5644.0,Volkswagen Polo 1.5 TDI Highline,2014.0,52951.0,1.0,0.0,1.0,20.14,1498.0,88.0,5.0,10.32,5.65,12.0,Volkswagen,4412.583333333333,1.0,10.87714112179876,Volkswagen Polo 1.5 TDI Highline
2098.0,Hyundai Grand i10 1.2 Kappa Sportz,2015.0,20780.0,0.0,0.0,1.0,18.9,1197.0,81.86,5.0,6.82,4.3,11.0,Hyundai,1889.090909090909,0.0,9.941794386690715,Other
4813.0,Audi Q5 2008-2012 2.0 TDI,2013.0,80127.0,1.0,1.0,1.0,12.8,1968.0,167.6,5.0,,20.049999999999997,13.0,Audi,6163.615384615385,1.0,11.291380635019715,Other
1192.0,Volvo S60 D4 Momentum,2015.0,51000.0,1.0,1.0,1.0,27.03,1969.0,190.0,5.0,45.67,20.049999999999997,11.0,Other,4636.363636363636,0.0,10.839600519357369,Other
5112.0,Hyundai i20 Magna 1.4 CRDi,2015.0,55697.0,1.0,0.0,1.0,22.54,1396.0,88.73,5.0,,5.5,11.0,Hyundai,5063.363636363636,1.0,10.927699518627987,Other
2652.0,Audi Q5 2.0 TDI Technology,2014.0,50000.0,1.0,1.0,1.0,14.16,1968.0,174.3,5.0,,20.049999999999997,12.0,Audi,4166.666666666667,0.0,10.819798284210286,Other
1035.0,BMW 5 Series 2010-2013 525i,2008.0,61000.0,0.0,1.0,2.0,10.8,2497.0,215.0,5.0,,11.0,18.0,BMW,3388.8888888888887,1.0,11.0186455364637,Other
2244.0,Hyundai i20 Magna 1.4 CRDi,2015.0,64399.0,1.0,0.0,1.0,21.9,1396.0,90.0,5.0,,5.02,11.0,Hyundai,5854.454545454545,1.0,11.072868912092446,Other
303.0,Honda City i-VTEC CVT ZX,2017.0,15000.0,0.0,1.0,1.0,18.0,1497.0,117.3,5.0,16.67,12.69,9.0,Honda,1666.6666666666667,0.0,9.61587214452889,Other
2515.0,BMW 6 Series Gran Coupe,2013.0,21000.0,1.0,1.0,2.0,17.54,2993.0,226.89999999999998,4.0,,20.049999999999997,13.0,BMW,1615.3846153846155,0.0,9.952325334619427,Other
1481.0,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,70000.0,1.0,0.0,1.0,12.8,2494.0,102.0,8.0,,6.0,15.0,Toyota,4666.666666666667,1.0,11.156264806643742,Other
286.0,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,46000.0,1.0,0.0,1.0,21.9,1396.0,88.8,5.0,,3.11,13.0,Hyundai,3538.4615384615386,0.0,10.736418414365376,Other
4706.0,Toyota Innova Crysta 2.8 ZX AT,2016.0,80000.0,1.0,1.0,1.0,11.36,2755.0,171.5,7.0,26.95,19.5,10.0,Toyota,8000.0,1.0,11.289794413577894,Other
2472.0,Maruti Baleno Zeta Automatic,2018.0,38852.0,0.0,1.0,1.0,21.4,1197.0,83.1,5.0,,8.47,8.0,Maruti,4856.5,0.0,10.567540572891696,Other
5708.0,Honda BRV i-VTEC V CVT,2017.0,16503.0,0.0,1.0,1.0,16.0,1497.0,117.3,7.0,15.02,9.5,9.0,Honda,1833.6666666666667,0.0,9.711358054751088,Other
4552.0,BMW 3 Series 320d Sedan,2007.0,74199.0,1.0,1.0,1.0,16.07,1995.0,181.0,5.0,,9.25,19.0,BMW,3905.2105263157896,1.0,11.214519429155471,Other
3875.0,Nissan Terrano XV 110 PS Limited Edition,2015.0,75055.0,1.0,0.0,1.0,19.01,1461.0,108.5,5.0,,6.5,11.0,Nissan,6823.181818181818,1.0,11.22598978056824,Other
1964.0,Maruti Alto LXi BSIII,2006.0,71993.0,0.0,0.0,1.0,19.7,796.0,46.3,5.0,,1.8,20.0,Maruti,3599.65,1.0,11.184338061192443,Other
5168.0,Maruti Wagon R LXI,2007.0,71000.0,0.0,0.0,2.0,18.9,998.0,67.1,5.0,,1.5,19.0,Maruti,3736.842105263158,1.0,11.170449240431308,Maruti Wagon R LXI
1822.0,Mahindra KUV 100 mFALCON D75 K4 Plus 5str,2017.0,10500.0,1.0,0.0,1.0,25.32,1198.0,77.0,5.0,,4.7,9.0,Mahindra,1166.6666666666667,0.0,9.259225769705994,Other
2638.0,Maruti Wagon R LXI CNG,2012.0,90400.0,2.0,0.0,1.0,26.2,998.0,58.2,5.0,,2.9,14.0,Maruti,6457.142857142857,1.0,11.412010608265987,Other
2931.0,Honda Amaze S i-Vtech,2015.0,42000.0,0.0,0.0,2.0,18.0,1198.0,86.7,5.0,,4.3,11.0,Honda,3818.181818181818,0.0,10.645448706505872,Other
5150.0,Mahindra XUV500 W6 2WD,2014.0,62000.0,1.0,0.0,1.0,15.1,2179.0,140.0,7.0,,7.25,12.0,Mahindra,5166.666666666667,1.0,11.034905792929415,Other
2263.0,Land Rover Range Rover 2.2L Prestige,2014.0,64557.0,1.0,1.0,2.0,12.7,2179.0,187.7,5.0,,20.049999999999997,12.0,Other,5379.75,1.0,11.075319323529648,Other
2600.0,Hyundai i20 Magna,2009.0,30675.0,0.0,0.0,1.0,18.5,1197.0,80.0,5.0,,2.25,17.0,Hyundai,1804.4117647058824,0.0,10.33123586888475,Other
5464.0,Mahindra Scorpio S10 7 Seater,2018.0,27395.0,1.0,0.0,1.0,15.4,2179.0,120.0,7.0,,14.19,8.0,Mahindra,3424.375,0.0,10.218152296317795,Other
5550.0,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017.0,38271.0,0.0,0.0,1.0,15.29,1591.0,121.3,5.0,,12.53,9.0,Hyundai,4252.333333333333,0.0,10.552473837310304,Other
2083.0,BMW X3 xDrive20d Expedition,2015.0,65000.0,1.0,1.0,2.0,18.56,1995.0,190.0,5.0,,20.049999999999997,11.0,BMW,5909.090909090909,1.0,11.082157933374816,Other
2421.0,Hyundai Verna 1.6 VTVT,2011.0,68000.0,0.0,0.0,1.0,17.01,1591.0,121.3,5.0,,3.7,15.0,Hyundai,4533.333333333333,1.0,11.127277689932466,Other
4807.0,Skoda Superb Style 1.8 TSI AT,2013.0,80000.0,0.0,1.0,2.0,14.67,1798.0,177.46,5.0,32.54,7.25,13.0,Skoda,6153.846153846154,1.0,11.289794413577894,Other
5483.0,Maruti Alto K10 VXI AGS,2018.0,31919.0,0.0,1.0,1.0,24.07,998.0,67.1,5.0,,4.56,8.0,Maruti,3989.875,0.0,10.370988051563746,Other
260.0,Maruti Swift VDI,2012.0,120000.0,1.0,0.0,1.0,22.9,1248.0,74.0,5.0,,3.75,14.0,Maruti,8571.42857142857,1.0,11.695255355062795,Maruti Swift VDI
510.0,Skoda Fabia 1.6 MPI Elegance,2012.0,41629.0,0.0,0.0,2.0,14.83,1598.0,105.0,5.0,,2.25,14.0,Skoda,2973.5,0.0,10.636576340189022,Other
4012.0,Maruti Alto LXi,2006.0,68000.0,0.0,0.0,1.0,19.7,796.0,46.3,5.0,,1.5,20.0,Maruti,3400.0,1.0,11.127277689932466,Other
99.0,Volkswagen Polo Petrol Highline 1.6L,2010.0,62001.0,0.0,0.0,1.0,15.26,1598.0,103.5,5.0,,2.65,16.0,Volkswagen,3875.0625,1.0,11.034921921571465,Other
2948.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018.0,10714.0,1.0,1.0,1.0,19.27,2143.0,167.62,5.0,,20.049999999999997,8.0,Mercedes-Benz,1339.25,0.0,9.279399907907678,Other
748.0,Hyundai Santro Xing XO,2007.0,71297.0,0.0,0.0,1.0,17.0,1086.0,98.6,5.0,,2.2,19.0,Hyundai,3752.4736842105262,1.0,11.174623555518082,Other
3940.0,Volkswagen Polo 1.5 TDI Highline,2015.0,75600.0,1.0,0.0,1.0,20.14,1498.0,88.8,5.0,,5.8,11.0,Volkswagen,6872.727272727273,1.0,11.233224789593368,Volkswagen Polo 1.5 TDI Highline
5571.0,Hyundai i20 Asta 1.2,2014.0,31045.0,0.0,0.0,2.0,18.6,1197.0,81.83,5.0,,5.65,12.0,Hyundai,2587.0833333333335,0.0,10.343225254586388,Other
1382.0,Maruti Wagon R LXI Minor,2009.0,120000.0,0.0,0.0,1.0,18.9,998.0,67.1,5.0,,1.69,17.0,Maruti,7058.823529411765,1.0,11.695255355062795,Other
3854.0,Hyundai Sonata GOLD,2003.0,44200.0,0.0,0.0,2.0,11.7,1997.0,134.0,5.0,,1.5,23.0,Hyundai,1921.7391304347825,0.0,10.69650269224425,Other
5555.0,Maruti Ritz VXI,2010.0,75319.0,0.0,0.0,2.0,21.1,1197.0,85.8,5.0,,2.0,16.0,Maruti,4707.4375,1.0,11.22950098277109,Other
3532.0,Ford Figo Petrol ZXI,2011.0,51593.0,0.0,0.0,2.0,15.6,1196.0,70.0,5.0,,3.47,15.0,Ford,3439.5333333333333,0.0,10.851160665638952,Other
2115.0,Maruti Zen VXI,2009.0,37000.0,0.0,0.0,1.0,17.3,993.0,60.0,5.0,,1.0,17.0,Maruti,2176.470588235294,0.0,10.518700218288165,Other
4357.0,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2016.0,20000.0,1.0,1.0,1.0,19.27,2143.0,170.0,5.0,,20.049999999999997,10.0,Mercedes-Benz,2000.0,0.0,9.90353755128617,Other
1162.0,Maruti Swift Dzire AMT ZDI,2016.0,54897.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0,,7.3,10.0,Maruti,5489.7,1.0,10.913232196961543,Other
4382.0,Mercedes-Benz New C-Class 220 CDI MT,2015.0,26000.0,1.0,0.0,1.0,15.8,2148.0,170.0,5.0,,20.049999999999997,11.0,Mercedes-Benz,2363.6363636363635,0.0,10.165890277802454,Other
2474.0,Mercedes-Benz CLA 200 CDI Style,2017.0,23106.0,1.0,1.0,1.0,17.9,2143.0,136.0,5.0,,20.049999999999997,9.0,Mercedes-Benz,2567.3333333333335,0.0,10.047890880908506,Other
4922.0,Audi A4 New 2.0 TDI Multitronic,2008.0,17000.0,1.0,1.0,1.0,15.2,1968.0,140.8,5.0,,9.75,18.0,Audi,944.4444444444445,0.0,9.741027444837728,Other
1445.0,Maruti Celerio VXI AT,2016.0,12000.0,0.0,1.0,2.0,23.1,998.0,67.04,5.0,,4.25,10.0,Maruti,1200.0,0.0,9.392745258631441,Other
369.0,BMW X5 3.0d,2009.0,90000.0,1.0,1.0,2.0,11.0,2993.0,226.89999999999998,5.0,,17.75,17.0,BMW,5294.117647058823,1.0,11.407576060361786,Other
2980.0,Honda Brio S MT,2014.0,35000.0,0.0,0.0,1.0,19.4,1198.0,86.8,5.0,,2.85,12.0,Honda,2916.6666666666665,0.0,10.463131911491967,Honda Brio S MT
4986.0,Honda Amaze VX i-DTEC,2013.0,38001.0,1.0,0.0,1.0,25.8,1498.0,98.6,5.0,,3.9,13.0,Honda,2923.153846153846,0.0,10.545394068902477,Other
405.0,Hyundai Verna 1.6 SX VTVT,2011.0,49768.0,0.0,0.0,2.0,17.01,1591.0,121.3,5.0,,4.95,15.0,Hyundai,3317.866666666667,0.0,10.815147579225588,Other
4660.0,Hyundai Santa Fe 2WD AT,2014.0,48000.0,1.0,1.0,1.0,13.01,2199.0,194.3,7.0,,16.25,12.0,Hyundai,4000.0,0.0,10.778977123006351,Other
4170.0,Fiat Grande Punto EVO 1.3 Active,2014.0,74500.0,1.0,0.0,1.0,21.2,1248.0,75.0,5.0,,3.3,12.0,Other,6208.333333333333,1.0,11.218567827096358,Other
954.0,Honda Jazz VX Diesel,2016.0,38000.0,1.0,0.0,1.0,27.3,1498.0,98.6,5.0,11.15,6.21,10.0,Honda,3800.0,0.0,10.545367754151743,Other
2775.0,Honda Brio E MT,2013.0,55116.0,0.0,0.0,1.0,19.4,1198.0,86.8,5.0,,3.31,13.0,Honda,4239.692307692308,1.0,10.917213477500983,Other
19.0,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2014.0,78500.0,1.0,1.0,1.0,14.84,2143.0,167.62,5.0,,20.049999999999997,12.0,Mercedes-Benz,6541.666666666667,1.0,11.270866642542865,Other
232.0,Volkswagen Polo Diesel Comfortline 1.2L,2012.0,45000.0,1.0,0.0,1.0,22.07,1199.0,73.9,5.0,,3.6,14.0,Volkswagen,3214.285714285714,0.0,10.714439990727769,Other
4201.0,Volkswagen Polo Diesel Trendline 1.2L,2011.0,77000.0,1.0,0.0,1.0,22.07,1199.0,73.9,5.0,,2.9,15.0,Volkswagen,5133.333333333333,1.0,11.251573687764477,Other
671.0,Nissan Sunny XV CVT,2013.0,37199.0,0.0,1.0,1.0,17.5,1498.0,99.6,5.0,11.33,5.43,13.0,Nissan,2861.4615384615386,0.0,10.524064040261237,Other
220.0,Hyundai i20 Active 1.2 SX,2018.0,25166.0,0.0,0.0,1.0,17.19,1197.0,81.86,5.0,,8.22,8.0,Hyundai,3145.75,0.0,10.133288891514404,Other
5026.0,Maruti Swift Dzire LDI,2013.0,72000.0,1.0,0.0,1.0,23.4,1248.0,74.0,5.0,,2.69,13.0,Maruti,5538.461538461538,1.0,11.184435286790631,Other
5248.0,Maruti Swift VDI,2013.0,60000.0,1.0,0.0,1.0,22.9,1248.0,74.0,5.0,,4.15,13.0,Maruti,4615.384615384615,1.0,11.002116507732017,Maruti Swift VDI
2150.0,Mahindra XUV500 W10 AWD,2016.0,67472.0,1.0,0.0,1.0,16.0,2179.0,140.0,7.0,,14.5,10.0,Mahindra,6747.2,1.0,11.119482796839282,Other
3566.0,Hyundai i10 Asta Sunroof AT,2013.0,89000.0,0.0,1.0,1.0,19.2,1197.0,80.0,5.0,,4.19,13.0,Hyundai,6846.153846153846,1.0,11.39640288460621,Other
4404.0,Audi A4 35 TDI Premium,2015.0,60000.0,1.0,1.0,1.0,17.11,1968.0,174.33,5.0,,20.049999999999997,11.0,Audi,5454.545454545455,1.0,11.002116507732017,Other
588.0,Hyundai i20 1.2 Magna,2015.0,59000.0,0.0,0.0,1.0,18.5,1197.0,80.0,5.0,,5.75,11.0,Hyundai,5363.636363636364,1.0,10.985309671896763,Other
4381.0,Toyota Innova 2.5 G4 Diesel 8-seater,2011.0,65000.0,1.0,0.0,1.0,12.8,2494.0,102.0,8.0,,6.4,15.0,Toyota,4333.333333333333,1.0,11.082157933374816,Other
2917.0,Maruti Ignis 1.2 AMT Alpha,2019.0,3906.0,0.0,1.0,1.0,20.89,1197.0,81.8,5.0,7.96,7.36,7.0,Maruti,558.0,0.0,8.27052509505507,Other
1955.0,Hyundai Verna VTVT 1.6 SX Option,2013.0,57478.0,0.0,0.0,2.0,17.0,1591.0,121.3,5.0,13.59,5.25,13.0,Hyundai,4421.384615384615,1.0,10.959174942686024,Other
3900.0,Maruti Ertiga LXI,2012.0,28002.0,0.0,0.0,1.0,16.02,1373.0,93.7,7.0,,5.75,14.0,Maruti,2000.142857142857,0.0,10.240066926275098,Other
4412.0,Mercedes-Benz M-Class ML 350 4Matic,2016.0,27833.0,1.0,1.0,1.0,6.499999999999998,2987.0,165.0,5.0,,20.049999999999997,10.0,Mercedes-Benz,2783.3,0.0,10.234013573979798,Other
5679.0,Volkswagen Vento 1.5 TDI Highline,2017.0,28000.0,1.0,0.0,1.0,20.64,1498.0,108.5,5.0,14.2,10.0,9.0,Volkswagen,3111.1111111111113,0.0,10.239995502805316,Other
3162.0,Audi A4 New 2.0 TDI Multitronic,2012.0,69000.0,1.0,1.0,2.0,15.2,1968.0,140.8,5.0,,10.25,14.0,Audi,4928.571428571428,1.0,11.141876276228,Other
782.0,Maruti Celerio VXI AT,2014.0,44600.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,,4.55,12.0,Maruti,3716.6666666666665,0.0,10.70551155928146,Other
2304.0,BMW X1 sDrive 20d Sportline,2015.0,49000.0,1.0,1.0,1.0,17.05,1995.0,184.0,5.0,,20.049999999999997,11.0,BMW,4454.545454545455,0.0,10.799595985047786,Other
1023.0,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2014.0,67000.0,1.0,0.0,1.0,23.0,1396.0,90.0,5.0,,5.5,12.0,Hyundai,5583.333333333333,1.0,11.112462823634855,Other
1615.0,Honda Jazz 1.2 SV i VTEC,2018.0,18664.0,0.0,0.0,1.0,18.7,1199.0,88.7,5.0,,7.56,8.0,Honda,2333.0,0.0,9.834405391348684,Other
2497.0,Maruti Swift VDI BSIV,2013.0,68800.0,1.0,0.0,1.0,17.8,1248.0,98.6,5.0,,5.0,13.0,Maruti,5292.307692307692,1.0,11.138973558699526,Maruti Swift VDI BSIV
2802.0,Maruti Swift VXi BSIV,2017.0,12000.0,0.0,0.0,1.0,16.1,1197.0,85.0,5.0,,5.5,9.0,Maruti,1333.3333333333333,0.0,9.392745258631441,Other
3418.0,Tata Indigo XL Classic Dicor,2011.0,80000.0,1.0,0.0,1.0,23.57,1396.0,70.0,5.0,,1.2,15.0,Tata,5333.333333333333,1.0,11.289794413577894,Other
